REFINI_ID,Standard_Form_ID,Deposit_ID,Location_Specific,Fabric,Provenance_1,Provenance_2,Standard_Form_ID,Standard_Form,Production,Lower_Date_Form,Upper_Date_Form,Period,Deposit_ID,Deposit,Lower_Date_Deposit,Upper_Date_Deposit,Archaeological_Context
6097,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6098,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6099,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6100,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6101,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6102,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6103,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6104,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6105,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6106,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6107,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6108,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6109,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6110,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6111,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6112,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6113,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6114,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6115,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6116,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6117,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6118,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6119,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6120,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6121,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6122,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6123,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6124,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6125,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6126,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6127,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6128,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6129,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6130,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6131,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6132,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6133,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6134,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6135,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6136,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6137,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6138,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6139,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6140,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6141,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6142,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6143,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6144,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6145,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6146,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6147,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6148,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6149,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6150,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6151,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6152,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6153,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6154,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6155,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6156,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6157,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6158,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6159,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6160,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6161,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6162,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6163,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6164,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6165,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6166,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6167,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6168,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6169,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6170,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6171,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6172,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6173,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6174,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6175,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6176,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6177,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6178,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6179,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6180,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6181,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6182,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6183,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6184,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6185,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6186,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6187,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6188,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6189,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6190,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6191,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6192,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6193,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6194,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6195,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6196,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6197,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6198,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6199,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6200,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6201,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6202,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6203,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6204,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6205,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6206,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6207,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6208,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6209,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6210,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6211,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6212,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6213,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6214,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6215,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6216,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6217,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6218,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6219,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6220,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6221,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6222,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6223,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6224,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6225,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6226,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6227,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6228,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6229,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6230,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6231,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6232,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6233,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6234,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6235,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6236,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6237,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6238,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6239,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6240,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6241,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6242,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6243,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6244,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6245,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6246,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6247,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6248,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6249,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6250,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
6251,360,29,Verona,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,29,Capitolium_Periodo_V,550,775,Early Medieval occupation
